Archive,Address,Current URL / Directory,Title,Description,New URL (update only if changed),Redirect ONLY URL,New tags
,https://developer.chrome.com/docs/workbox/modules/workbox-build/,/docs/workbox/modules/workbox-build/,workbox-build,"A module that can generate a service worker, inject a precache manifest into existing code, or create a precache manifest.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-cacheable-response/,/docs/workbox/modules/workbox-cacheable-response/,workbox-cacheable-response,Restrict which requests are cached based on a response's status code or headers.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-cli/,/docs/workbox/modules/workbox-cli/,workbox-cli,"Generate a service worker, inject a precache manifest, or create a local copy the Workbox libraries from the command line.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-core/,/docs/workbox/modules/workbox-core/,workbox-core,Alter log levels and change cache names. Contains shared code used by all Workbox libraries.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-expiration/,/docs/workbox/modules/workbox-expiration/,workbox-expiration,Removed cached requests based on the number of items in a cache or the age of the cached request.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-google-analytics/,/docs/workbox/modules/workbox-google-analytics/,workbox-google-analytics,Support for replaying offline Google Analytics interactions.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-navigation-preload/,/docs/workbox/modules/workbox-navigation-preload/,workbox-navigation-preload,"Enable navigation preload, to get a network response for navigation requests faster.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-precaching/,/docs/workbox/modules/workbox-precaching/,workbox-precaching,Easily precache a set of files and efficiently manage updates to files.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-range-request/,/docs/workbox/modules/workbox-range-request/,workbox-range-requests,This modules provides support for responding to a `Range:` request using a slice of previously cached data.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-recipes/,/docs/workbox/modules/workbox-recipes/,workbox-recipes,Easily use common workbox patterns without needing to set them up yourself from individual packages.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-routing/,/docs/workbox/modules/workbox-routing/,workbox-routing,Routes requests in your service worker to specific caching strategies or callback functions.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-strategies/,/docs/workbox/modules/workbox-strategies/,workbox-strategies,"A set of runtime caching strategies that will handle responding to a request, normally used with `workbox-routing`.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-sw/,/docs/workbox/modules/workbox-sw/,workbox-sw,Provides a way to load the Workbox runtime without a build step.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-webpack-plugin/,/docs/workbox/modules/workbox-webpack-plugin/,workbox-webpack-plugin,"Generate a service worker or inject a precache manifest, using the webpack build tool.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/modules/workbox-window/,/docs/workbox/modules/workbox-window/,workbox-window,"A module that helps with registering a service worker, managing updates, and responding to lifecycle events.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/navigation-preload/,/docs/workbox/navigation-preload/,Navigation Preload for Network-first HTML,"What Navigation Preload is, how it can make navigations faster, and how to use it in Workbox.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/precaching-dos-and-donts/,/docs/workbox/precaching-dos-and-donts/,Precaching dos and don'ts,Learn the do's and don'ts of precaching.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/precaching-with-workbox/,/docs/workbox/precaching-with-workbox/,Precaching with Workbox,Learn how to precache assets in a service worker with Workbox.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/,/docs/workbox/reference/,API Reference,Reference for Workbox types.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-background-sync/,/docs/workbox/reference/workbox-background-sync/,workbox-background-sync,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-broadcast-update/,/docs/workbox/reference/workbox-broadcast-update/,workbox-broadcast-update,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-build/,/docs/workbox/reference/workbox-build/,workbox-build,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-cacheable-response/,/docs/workbox/reference/workbox-cacheable-response/,workbox-cacheable-response,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-core/,/docs/workbox/reference/workbox-core/,workbox-core,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-expiration/,/docs/workbox/reference/workbox-expiration/,workbox-expiration,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-google-analytics/,/docs/workbox/reference/workbox-google-analytics/,workbox-google-analytics,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-navigation-preload/,/docs/workbox/reference/workbox-navigation-preload/,workbox-navigation-preload,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-precaching/,/docs/workbox/reference/workbox-precaching/,workbox-precaching,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-range-requests/,/docs/workbox/reference/workbox-range-requests/,workbox-range-requests,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-recipes/,/docs/workbox/reference/workbox-recipes/,workbox-recipes,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-routing/,/docs/workbox/reference/workbox-routing/,workbox-routing,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-strategies/,/docs/workbox/reference/workbox-strategies/,workbox-strategies,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-streams/,/docs/workbox/reference/workbox-streams/,workbox-streams,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-webpack-plugin/,/docs/workbox/reference/workbox-webpack-plugin/,workbox-webpack-plugin,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/reference/workbox-window/,/docs/workbox/reference/workbox-window/,workbox-window,Build the next generation of web experiences.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/remove-buggy-service-workers/,/docs/workbox/remove-buggy-service-workers/,Removing buggy service workers,How to fix a service worker that is causing problems.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/retrying-requests-when-back-online/,/docs/workbox/retrying-requests-when-back-online/,Retrying requests when back online,"Sometimes users go offline. Learn how to adapt, and help them resume requests when they eventually go back online.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/service-worker-deployment/,/docs/workbox/service-worker-deployment/,Expectations around service worker deployment,Understanding the effect a service worker has on a website once deployed.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/service-worker-lifecycle/,/docs/workbox/service-worker-lifecycle/,A service worker's life,Understanding the way that service workers behave to make offline applications possible.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/service-worker-overview/,/docs/workbox/service-worker-overview/,Service worker overview,An overview of service workers.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/serving-cached-audio-and-video/,/docs/workbox/serving-cached-audio-and-video/,Serving cached audio and video,Dealing with audio and video resource requests in a service worker is hard. Learn how to use workbox-range-request to deal with such requests in a predictable way.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/the-ways-of-workbox/,/docs/workbox/the-ways-of-workbox/,The ways of Workbox,Get familiar with some of the ways you can use Workbox.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/troubleshooting-and-logging/,/docs/workbox/troubleshooting-and-logging/,Troubleshooting and logging,"A look at Workbox's logging features, and in-browser service worker debugging tools.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/understanding-storage-quota/,/docs/workbox/understanding-storage-quota/,Understanding storage quota,A guide on configuring Workbox to avoid storage quota issues.,,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/using-plugins/,/docs/workbox/using-plugins/,Using plugins,"While Workbox offers a lot of off-the-shelf utility, there may be times when you need to extend it to satisfy your application requirements. That's where Workbox's plugin architecture can come in handy.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/using-workbox-window/,/docs/workbox/using-workbox-window/,Using workbox-window,"Sometimes users go offline. Learn how to adapt, and help them resume requests when they eventually go back online.",,,E:product:Workbox
,https://developer.chrome.com/docs/workbox/using-workbox-without-precaching/,/docs/workbox/using-workbox-without-precaching/,Using Workbox without precaching,How to build a service worker in Workbox without workbox-build.,,,E:product:Workbox
